Id,timestamp,latitude,longitude
3,1714398048.123,52.4015121,16.951623
3,1714398048.223,52.4015137,16.9516237
3,1714398048.323,52.4015154,16.9516242
3,1714398048.423,52.4015172,16.9516244
3,1714398048.523,52.401519,16.9516248
3,1714398048.623,52.4015208,16.9516253
3,1714398048.723,52.4015225,16.9516259
3,1714398048.823,52.4015242,16.9516267
3,1714398048.923,52.401526,16.9516269
3,1714398049.023,52.4015278,16.9516273
3,1714398049.123,52.4015296,16.9516272
3,1714398049.223,52.4015314,16.9516273
3,1714398049.323,52.4015332,16.9516275
3,1714398049.423,52.401535,16.9516277
3,1714398049.523,52.4015367,16.9516281
3,1714398049.623,52.4015383,16.9516288
3,1714398049.723,52.4015399,16.9516294
3,1714398049.823,52.4015415,16.9516303
3,1714398049.923,52.4015429,16.9516312
3,1714398050.023,52.4015446,16.9516317
3,1714398050.123,52.4015462,16.9516325
3,1714398050.223,52.4015479,16.951633
3,1714398050.323,52.4015496,16.9516335
3,1714398050.423,52.4015513,16.951634
3,1714398050.523,52.4015529,16.9516347
3,1714398050.623,52.4015544,16.9516357
3,1714398050.723,52.4015559,16.9516365
3,1714398050.823,52.4015574,16.9516375
3,1714398050.923,52.4015591,16.9516379
3,1714398051.023,52.4015608,16.9516384
3,1714398051.123,52.4015625,16.9516384
3,1714398051.223,52.4015643,16.9516387
3,1714398051.323,52.401566,16.951639
3,1714398051.423,52.4015677,16.9516393
3,1714398051.523,52.4015693,16.95164
3,1714398051.623,52.4015709,16.9516404
3,1714398051.723,52.4015726,16.9516407
3,1714398051.823,52.4015742,16.9516411
3,1714398051.923,52.4015758,16.9516418
3,1714398052.023,52.4015774,16.9516424
3,1714398052.123,52.4015788,16.9516431
3,1714398052.223,52.4015803,16.9516439
3,1714398052.323,52.4015818,16.9516446
3,1714398052.423,52.4015833,16.9516453
3,1714398052.523,52.4015849,16.9516458
3,1714398052.623,52.4015865,16.9516462
3,1714398052.723,52.4015881,16.9516466
3,1714398052.823,52.4015898,16.9516469
3,1714398052.923,52.4015915,16.9516469
3,1714398053.023,52.4015932,16.9516472
3,1714398053.123,52.4015948,16.9516475
3,1714398053.223,52.4015965,16.9516475
3,1714398053.323,52.4015981,16.9516472
3,1714398053.423,52.4015998,16.9516473
3,1714398053.523,52.4016014,16.9516475
3,1714398053.623,52.4016031,16.9516476
3,1714398053.723,52.4016047,16.9516479
3,1714398053.823,52.4016063,16.9516483
3,1714398053.923,52.4016079,16.9516484
3,1714398054.023,52.4016095,16.9516488
3,1714398054.123,52.401611,16.9516495
3,1714398054.223,52.4016123,16.9516505
3,1714398054.323,52.4016132,16.9516518
3,1714398054.423,52.4016144,16.9516529
3,1714398054.523,52.4016157,16.9516537
3,1714398054.623,52.4016171,16.9516544
3,1714398054.723,52.4016186,16.9516552
3,1714398054.823,52.40162,16.951656
3,1714398054.923,52.4016216,16.9516566
3,1714398055.023,52.4016231,16.9516572
3,1714398055.123,52.4016246,16.9516579
3,1714398055.223,52.4016262,16.9516584
3,1714398055.323,52.4016277,16.9516588
3,1714398055.423,52.4016293,16.951659
3,1714398055.523,52.401631,16.9516591
3,1714398055.623,52.4016326,16.9516593
3,1714398055.723,52.4016341,16.9516596
3,1714398055.823,52.4016357,16.95166
3,1714398055.923,52.4016373,16.9516605
3,1714398056.023,52.4016387,16.9516614
3,1714398056.123,52.4016401,16.9516623
3,1714398056.223,52.4016416,16.951663
3,1714398056.323,52.4016429,16.9516639
3,1714398056.423,52.4016443,16.9516648
3,1714398056.523,52.4016457,16.9516658
3,1714398056.623,52.4016471,16.9516665
3,1714398056.723,52.4016485,16.9516675
3,1714398056.823,52.4016499,16.9516684
3,1714398056.923,52.4016513,16.9516693
3,1714398057.023,52.4016525,16.9516704
3,1714398057.123,52.4016537,16.9516714
3,1714398057.223,52.4016549,16.9516726
3,1714398057.323,52.401656,16.9516739
3,1714398057.423,52.4016573,16.9516749
3,1714398057.523,52.4016586,16.9516759
3,1714398057.623,52.40166,16.9516768
3,1714398057.723,52.4016612,16.9516777
3,1714398057.823,52.4016625,16.9516787
3,1714398057.923,52.4016638,16.9516796
3,1714398058.023,52.4016651,16.9516805
3,1714398058.123,52.4016665,16.9516813
3,1714398058.223,52.4016678,16.9516823
3,1714398058.323,52.4016691,16.9516832
3,1714398058.423,52.4016703,16.9516843
3,1714398058.523,52.4016716,16.9516853
3,1714398058.623,52.4016729,16.9516863
3,1714398058.723,52.4016741,16.9516873
3,1714398058.823,52.4016751,16.9516885
3,1714398058.923,52.4016762,16.9516897
3,1714398059.023,52.4016773,16.951691
3,1714398059.123,52.4016782,16.9516923
4,1714398015.723,52.4015164,16.9516443
4,1714398015.823,52.4015183,16.9516446
4,1714398015.923,52.4015202,16.9516446
4,1714398016.023,52.4015221,16.9516445
4,1714398016.123,52.4015239,16.9516443
4,1714398016.223,52.4015259,16.9516441
4,1714398016.323,52.4015278,16.9516438
4,1714398016.423,52.4015297,16.9516435
4,1714398016.523,52.4015317,16.9516434
4,1714398016.623,52.4015336,16.9516433
4,1714398016.723,52.4015355,16.9516432
4,1714398016.823,52.4015373,16.9516433
4,1714398016.923,52.4015391,16.9516437
4,1714398017.023,52.401541,16.9516442
4,1714398017.123,52.4015428,16.9516447
4,1714398017.223,52.4015447,16.951645
4,1714398017.323,52.4015465,16.9516452
4,1714398017.423,52.4015484,16.9516453
4,1714398017.523,52.4015502,16.9516455
4,1714398017.623,52.4015521,16.9516456
4,1714398017.723,52.4015539,16.9516456
4,1714398017.823,52.4015557,16.9516456
4,1714398017.923,52.4015575,16.9516458
4,1714398018.023,52.4015592,16.951646
4,1714398018.123,52.401561,16.9516462
4,1714398018.223,52.4015627,16.9516461
4,1714398018.323,52.4015644,16.9516462
4,1714398018.423,52.4015662,16.9516464
4,1714398018.523,52.4015679,16.9516467
4,1714398018.623,52.4015696,16.9516473
4,1714398018.723,52.4015713,16.9516478
4,1714398018.823,52.4015731,16.951648
4,1714398018.923,52.4015748,16.9516484
4,1714398019.023,52.4015765,16.9516488
4,1714398019.123,52.4015782,16.9516493
4,1714398019.223,52.40158,16.9516494
4,1714398019.323,52.4015817,16.9516496
4,1714398019.423,52.4015835,16.9516497
4,1714398019.523,52.4015853,16.9516498
4,1714398019.623,52.4015871,16.95165
4,1714398019.723,52.4015888,16.9516504
4,1714398019.823,52.4015906,16.9516509
4,1714398019.923,52.4015922,16.9516516
4,1714398020.023,52.4015938,16.9516524
4,1714398020.123,52.4015955,16.951653
4,1714398020.223,52.4015972,16.9516535
4,1714398020.323,52.4015989,16.951654
4,1714398020.423,52.4016007,16.9516544
4,1714398020.523,52.4016024,16.9516549
4,1714398020.623,52.4016042,16.9516553
4,1714398020.723,52.4016059,16.9516558
4,1714398020.823,52.4016075,16.9516563
4,1714398020.923,52.4016091,16.951657
4,1714398021.023,52.4016106,16.9516577
4,1714398021.123,52.4016119,16.9516588
4,1714398021.223,52.4016132,16.9516599
4,1714398021.323,52.4016144,16.9516609
4,1714398021.423,52.4016157,16.951662
4,1714398021.523,52.4016169,16.9516631
4,1714398021.623,52.4016183,16.951664
4,1714398021.723,52.4016197,16.9516649
4,1714398021.823,52.4016209,16.9516661
4,1714398021.923,52.4016224,16.9516669
4,1714398022.023,52.4016239,16.9516676
4,1714398022.123,52.4016255,16.9516681
4,1714398022.223,52.4016271,16.9516686
4,1714398022.323,52.4016287,16.9516689
4,1714398022.423,52.4016303,16.9516688
4,1714398022.523,52.401632,16.9516688
4,1714398022.623,52.4016337,16.9516687
4,1714398022.723,52.4016353,16.951669
4,1714398022.823,52.401637,16.9516694
4,1714398022.923,52.4016386,16.95167
4,1714398023.023,52.4016402,16.9516704
4,1714398023.123,52.4016417,16.9516711
4,1714398023.223,52.4016432,16.9516719
4,1714398023.323,52.4016445,16.951673
4,1714398023.423,52.4016458,16.9516742
4,1714398023.523,52.4016469,16.9516755
4,1714398023.623,52.4016477,16.951677
4,1714398023.723,52.4016486,16.9516785
4,1714398023.823,52.4016495,16.95168
4,1714398023.923,52.4016505,16.9516815
4,1714398024.023,52.4016516,16.9516828
4,1714398024.123,52.4016527,16.9516841
4,1714398024.223,52.4016539,16.9516855
4,1714398024.323,52.401655,16.9516868
4,1714398024.423,52.4016562,16.9516881
4,1714398024.523,52.4016574,16.9516894
4,1714398024.623,52.4016587,16.9516905
4,1714398024.723,52.4016602,16.9516914
4,1714398024.823,52.4016619,16.9516919
4,1714398024.923,52.4016635,16.9516925
4,1714398025.023,52.401665,16.9516932
4,1714398025.123,52.4016665,16.9516941
4,1714398025.223,52.4016679,16.9516951
4,1714398025.323,52.4016694,16.9516959
4,1714398025.423,52.401671,16.9516966
4,1714398025.523,52.4016725,16.9516972
4,1714398025.623,52.4016741,16.9516978
4,1714398025.723,52.4016757,16.9516982
4,1714398025.823,52.4016774,16.9516985
4,1714398025.923,52.4016791,16.9516988
4,1714398026.023,52.4016807,16.9516992
4,1714398026.123,52.4016822,16.9516998
4,1714398026.223,52.4016837,16.9517004
4,1714398026.323,52.4016852,16.9517011
4,1714398026.423,52.4016868,16.9517016
4,1714398026.523,52.4016883,16.9517021
4,1714398026.623,52.4016899,16.9517029
4,1714398026.723,52.4016912,16.9517039
4,1714398026.823,52.4016926,16.9517048
4,1714398026.923,52.401694,16.9517057
4,1714398027.023,52.4016953,16.9517068
4,1714398027.123,52.4016964,16.951708
4,1714398027.223,52.4016975,16.9517092
4,1714398027.323,52.4016988,16.9517103
4,1714398027.423,52.4016997,16.9517117
4,1714398027.523,52.4017008,16.951713
4,1714398027.623,52.4017018,16.9517145
4,1714398027.723,52.4017024,16.951716
4,1714398027.823,52.401703,16.9517177
4,1714398027.923,52.4017037,16.9517193
4,1714398028.023,52.4017041,16.951721
4,1714398028.123,52.4017045,16.9517227
4,1714398028.223,52.401705,16.9517243
4,1714398028.323,52.4017056,16.9517259
4,1714398028.423,52.4017062,16.9517275
4,1714398028.523,52.4017065,16.9517292
4,1714398028.623,52.4017068,16.9517309
4,1714398028.723,52.4017069,16.9517326
4,1714398028.823,52.4017071,16.9517344
4,1714398028.923,52.4017072,16.9517361
4,1714398029.023,52.4017073,16.9517378
4,1714398029.123,52.4017077,16.9517395
4,1714398029.223,52.4017082,16.9517411
4,1714398029.323,52.4017083,16.9517428
4,1714398029.423,52.4017082,16.9517445
4,1714398029.523,52.4017082,16.9517462
4,1714398029.623,52.4017082,16.9517478
4,1714398029.723,52.4017084,16.9517494
4,1714398029.823,52.4017089,16.9517511
4,1714398029.923,52.4017093,16.9517527
4,1714398030.023,52.40171,16.9517542
4,1714398030.123,52.4017108,16.9517556
4,1714398030.223,52.4017116,16.951757
4,1714398030.323,52.4017126,16.9517583
4,1714398030.423,52.4017138,16.9517594
4,1714398030.523,52.401715,16.9517605
4,1714398030.623,52.4017163,16.9517615
4,1714398030.723,52.4017177,16.9517623
4,1714398030.823,52.4017191,16.9517631
4,1714398030.923,52.4017203,16.9517642
4,1714398031.023,52.4017217,16.951765
4,1714398031.123,52.401723,16.9517658
4,1714398031.223,52.4017243,16.9517666
4,1714398031.323,52.4017256,16.9517675
4,1714398031.423,52.4017269,16.9517684
4,1714398031.523,52.401728,16.9517695
4,1714398031.623,52.4017292,16.9517706
4,1714398031.723,52.4017305,16.9517716
4,1714398031.823,52.4017317,16.9517727
4,1714398031.923,52.4017329,16.9517737
4,1714398032.023,52.4017341,16.9517746
4,1714398032.123,52.4017354,16.9517756
4,1714398032.223,52.4017367,16.9517765
4,1714398032.323,52.401738,16.9517774
4,1714398032.423,52.4017393,16.9517784
4,1714398032.523,52.4017406,16.9517792
4,1714398032.623,52.401742,16.95178
4,1714398032.723,52.4017435,16.9517806
4,1714398032.823,52.4017449,16.9517812
4,1714398032.923,52.4017462,16.9517819
4,1714398033.023,52.4017477,16.9517823
4,1714398033.123,52.4017491,16.9517827
4,1714398033.223,52.4017505,16.9517832
4,1714398033.323,52.4017519,16.9517838
4,1714398033.423,52.4017533,16.9517843
4,1714398033.523,52.4017547,16.9517848
4,1714398033.623,52.4017559,16.9517855
4,1714398033.723,52.4017573,16.9517862
4,1714398033.823,52.4017586,16.9517868
4,1714398033.923,52.4017599,16.9517877
4,1714398034.023,52.4017612,16.9517884
4,1714398034.123,52.4017627,16.951789
4,1714398034.223,52.4017641,16.9517895
4,1714398034.323,52.4017656,16.9517899
4,1714398034.423,52.401767,16.9517903
4,1714398034.523,52.4017685,16.9517907
4,1714398034.623,52.40177,16.9517911
4,1714398034.723,52.4017715,16.9517915
4,1714398034.823,52.4017729,16.9517919
4,1714398034.923,52.4017744,16.9517923
4,1714398035.023,52.4017759,16.9517925
4,1714398035.123,52.4017773,16.951793
4,1714398035.223,52.4017788,16.9517933
4,1714398035.323,52.4017803,16.9517938
4,1714398035.423,52.4017817,16.9517943
4,1714398035.523,52.4017831,16.9517949
4,1714398035.623,52.4017845,16.9517953
4,1714398035.723,52.401786,16.9517957
4,1714398035.823,52.4017874,16.9517962
4,1714398035.923,52.4017889,16.9517964
4,1714398036.023,52.4017904,16.9517966
4,1714398036.123,52.401792,16.9517965
4,1714398036.223,52.4017935,16.9517962
4,1714398036.323,52.4017951,16.9517959
4,1714398036.423,52.4017967,16.9517957
4,1714398036.523,52.4017982,16.9517953
4,1714398036.623,52.4017998,16.951795
4,1714398036.723,52.4018013,16.9517947
4,1714398036.823,52.4018029,16.9517942
4,1714398036.923,52.4018044,16.9517938
4,1714398037.023,52.401806,16.9517935
4,1714398037.123,52.4018075,16.9517933
4,1714398037.223,52.4018091,16.9517933
4,1714398037.323,52.4018107,16.9517935
4,1714398037.423,52.4018123,16.9517938
4,1714398037.523,52.4018139,16.9517938
4,1714398037.623,52.4018155,16.9517942
4,1714398037.723,52.4018171,16.9517945
4,1714398037.823,52.4018186,16.9517949
4,1714398037.923,52.4018201,16.9517955
4,1714398038.023,52.4018216,16.9517959
4,1714398038.123,52.4018232,16.9517961
4,1714398038.223,52.4018248,16.9517961
4,1714398038.323,52.4018264,16.9517962
4,1714398038.423,52.401828,16.9517965
4,1714398038.523,52.4018295,16.9517971
4,1714398038.623,52.401831,16.9517977
4,1714398038.723,52.4018325,16.9517982
4,1714398038.823,52.4018341,16.9517986
4,1714398038.923,52.4018357,16.951799
4,1714398039.023,52.4018374,16.9517991
4,1714398039.123,52.401839,16.9517992
4,1714398039.223,52.4018407,16.9517991
4,1714398039.323,52.4018423,16.9517991
4,1714398039.423,52.4018439,16.9517988
4,1714398039.523,52.4018456,16.9517988
4,1714398039.623,52.4018472,16.9517989
4,1714398039.723,52.4018488,16.9517992
4,1714398039.823,52.4018504,16.9517995
4,1714398039.923,52.4018521,16.9517996
4,1714398040.023,52.4018537,16.9517997
4,1714398040.123,52.4018554,16.9517995
4,1714398040.223,52.4018571,16.9517993
4,1714398040.323,52.4018588,16.9517996
4,1714398040.423,52.4018605,16.9517996
4,1714398040.523,52.4018622,16.9517994
4,1714398040.623,52.4018639,16.9517994
4,1714398040.723,52.4018656,16.9517991
4,1714398040.823,52.4018673,16.9517985
4,1714398040.923,52.401869,16.951798
4,1714398041.023,52.4018706,16.9517975
4,1714398041.123,52.4018724,16.9517973
4,1714398041.223,52.4018741,16.9517969
4,1714398041.323,52.4018757,16.9517964
4,1714398041.423,52.4018773,16.9517957
4,1714398041.523,52.401879,16.9517952
4,1714398041.623,52.4018806,16.9517948
4,1714398041.723,52.4018823,16.9517947
4,1714398041.823,52.4018838,16.9517952
4,1714398041.923,52.4018851,16.9517962
4,1714398042.023,52.4018861,16.9517975
4,1714398042.123,52.4018872,16.9517988
4,1714398042.223,52.4018884,16.9517999
4,1714398042.323,52.4018898,16.9518008
4,1714398042.423,52.4018898,16.9518014
4,1714398042.523,52.4018881,16.9518016
4,1714398042.623,52.4018866,16.9518022
4,1714398042.723,52.4018851,16.9518029
4,1714398042.823,52.4018838,16.9518038
4,1714398042.923,52.4018825,16.9518048
4,1714398043.023,52.4018812,16.9518057
4,1714398043.123,52.4018799,16.9518067
4,1714398043.223,52.4018788,16.9518079
4,1714398043.323,52.4018779,16.9518093
4,1714398043.423,52.401877,16.9518108
4,1714398043.523,52.4018763,16.9518123
4,1714398043.623,52.4018753,16.9518137
4,1714398043.723,52.4018743,16.951815
4,1714398043.823,52.4018737,16.9518165
4,1714398043.923,52.4018731,16.9518181
4,1714398044.023,52.4018725,16.9518197
4,1714398044.123,52.4018722,16.9518214
4,1714398044.223,52.4018714,16.951823
4,1714398044.323,52.4018705,16.9518245
4,1714398044.423,52.4018701,16.9518261
4,1714398044.523,52.4018698,16.9518278
4,1714398044.623,52.4018691,16.9518294
4,1714398044.723,52.4018681,16.9518309
4,1714398044.823,52.4018671,16.9518323
4,1714398044.923,52.4018662,16.9518339
4,1714398045.023,52.4018652,16.9518353
4,1714398045.123,52.4018643,16.9518369
4,1714398045.223,52.4018634,16.9518384
4,1714398045.323,52.4018628,16.9518401
4,1714398045.423,52.4018625,16.9518419
4,1714398045.523,52.4018624,16.9518437
4,1714398045.623,52.4018619,16.9518455
4,1714398045.723,52.4018616,16.9518472
4,1714398045.823,52.4018614,16.951849
4,1714398045.923,52.4018611,16.9518508
4,1714398046.023,52.4018605,16.9518525
4,1714398046.123,52.4018601,16.9518542
4,1714398046.223,52.4018598,16.9518559
4,1714398046.323,52.4018595,16.9518576
4,1714398046.423,52.4018593,16.9518594
4,1714398046.523,52.4018593,16.951861
4,1714398046.623,52.4018594,16.9518627
4,1714398046.723,52.4018596,16.9518644
4,1714398046.823,52.4018598,16.951866
4,1714398046.923,52.4018601,16.9518676
4,1714398047.023,52.4018603,16.9518692
4,1714398047.123,52.4018605,16.9518708
4,1714398047.223,52.4018605,16.9518725
4,1714398047.323,52.4018602,16.9518741
4,1714398047.423,52.4018599,16.9518757
4,1714398047.523,52.4018603,16.9518773
4,1714398047.623,52.4018608,16.9518788
4,1714398047.723,52.4018612,16.9518805
4,1714398047.823,52.4018616,16.9518821
4,1714398047.923,52.4018621,16.9518838
4,1714398048.023,52.4018623,16.9518855
4,1714398048.123,52.4018628,16.9518872
4,1714398048.223,52.4018632,16.9518889
4,1714398048.323,52.4018639,16.9518905
4,1714398048.423,52.4018647,16.9518921
4,1714398048.523,52.4018653,16.9518938
4,1714398048.623,52.401866,16.9518954
4,1714398048.723,52.4018668,16.951897
4,1714398048.823,52.4018676,16.9518985
4,1714398048.923,52.4018682,16.9519001
4,1714398049.023,52.4018689,16.9519017
4,1714398049.123,52.4018697,16.9519032
4,1714398049.223,52.4018703,16.9519047
4,1714398049.323,52.401871,16.9519062
4,1714398049.423,52.4018716,16.9519078
4,1714398049.523,52.4018723,16.9519093
4,1714398049.623,52.4018731,16.9519107
4,1714398049.723,52.4018738,16.9519122
4,1714398049.823,52.4018746,16.9519138
4,1714398049.923,52.401875,16.9519154
4,1714398050.023,52.4018754,16.9519171
4,1714398050.123,52.4018759,16.9519187
4,1714398050.223,52.4018764,16.9519203
4,1714398050.323,52.401877,16.951922
4,1714398050.423,52.4018772,16.9519237
4,1714398050.523,52.4018773,16.9519254
4,1714398050.623,52.4018777,16.9519271
4,1714398050.723,52.4018777,16.9519288
4,1714398050.823,52.4018776,16.9519305
4,1714398050.923,52.4018776,16.9519322
4,1714398051.023,52.4018777,16.9519339
4,1714398051.123,52.4018778,16.9519355
4,1714398051.223,52.4018778,16.9519372
4,1714398051.323,52.4018774,16.9519388
4,1714398051.423,52.401877,16.9519404
4,1714398051.523,52.4018769,16.951942
4,1714398051.623,52.4018768,16.9519436
4,1714398051.723,52.4018767,16.9519453
4,1714398051.823,52.4018766,16.9519469
4,1714398051.923,52.4018763,16.9519486
4,1714398052.023,52.401876,16.9519503
4,1714398052.123,52.4018756,16.9519519
4,1714398052.223,52.4018751,16.9519535
4,1714398052.323,52.4018745,16.9519551
4,1714398052.423,52.401874,16.9519568
4,1714398052.523,52.4018737,16.9519584
4,1714398052.623,52.4018733,16.95196
4,1714398052.723,52.401873,16.9519617
4,1714398052.823,52.4018724,16.9519632
4,1714398052.923,52.4018718,16.9519647
4,1714398053.023,52.4018713,16.9519663
4,1714398053.123,52.401871,16.9519679
4,1714398053.223,52.4018706,16.9519695
4,1714398053.323,52.4018706,16.9519712
4,1714398053.423,52.4018708,16.9519729
4,1714398053.523,52.4018711,16.9519745
4,1714398053.623,52.4018711,16.9519762
4,1714398053.723,52.401871,16.9519779
4,1714398053.823,52.4018708,16.9519795
4,1714398053.923,52.4018706,16.9519812
4,1714398054.023,52.4018706,16.9519829
4,1714398054.123,52.401871,16.9519845
4,1714398054.223,52.4018712,16.9519862
4,1714398054.323,52.4018714,16.9519878
4,1714398054.423,52.4018716,16.9519894
4,1714398054.523,52.401872,16.951991
4,1714398054.623,52.4018729,16.9519925
4,1714398054.723,52.4018736,16.9519939
4,1714398054.823,52.4018745,16.9519953
4,1714398054.923,52.4018754,16.9519967
4,1714398055.023,52.4018762,16.9519981
4,1714398055.123,52.4018771,16.9519996
4,1714398055.223,52.4018778,16.9520011
4,1714398055.323,52.4018787,16.9520024
4,1714398055.423,52.4018796,16.9520038
4,1714398055.523,52.4018801,16.9520054
4,1714398055.623,52.4018805,16.952007
4,1714398055.723,52.4018812,16.9520085
4,1714398055.823,52.4018818,16.9520101
4,1714398055.923,52.401882,16.9520118
4,1714398056.023,52.4018822,16.9520134
4,1714398056.123,52.4018824,16.9520151
4,1714398056.223,52.4018825,16.9520168
4,1714398056.323,52.4018825,16.9520185
4,1714398056.423,52.4018826,16.9520202
4,1714398056.523,52.4018822,16.9520219
4,1714398056.623,52.401882,16.9520235
4,1714398056.723,52.4018817,16.9520252
4,1714398056.823,52.4018815,16.9520268
4,1714398056.923,52.4018814,16.9520284
4,1714398057.023,52.4018809,16.95203
4,1714398057.123,52.4018803,16.9520315
4,1714398057.223,52.4018795,16.9520329
4,1714398057.323,52.4018788,16.9520343
4,1714398057.423,52.4018781,16.9520357
4,1714398057.523,52.4018776,16.9520371
4,1714398057.623,52.4018771,16.9520386
4,1714398057.723,52.4018764,16.95204
4,1714398057.823,52.4018757,16.9520414
4,1714398057.923,52.4018751,16.9520429
4,1714398058.023,52.4018745,16.9520444
4,1714398058.123,52.401874,16.952046
4,1714398058.223,52.4018737,16.9520476
4,1714398058.323,52.4018732,16.9520491
4,1714398058.423,52.4018728,16.9520507
4,1714398058.523,52.4018725,16.9520523
4,1714398058.623,52.4018722,16.9520539
4,1714398058.723,52.401872,16.9520555
4,1714398058.823,52.4018719,16.9520572
4,1714398058.923,52.4018717,16.9520588
4,1714398059.023,52.4018719,16.9520605
4,1714398059.123,52.4018724,16.9520621
4,1714398059.223,52.4018728,16.9520639
4,1714398059.323,52.4018734,16.9520655
4,1714398059.423,52.401874,16.9520671
4,1714398059.523,52.4018747,16.9520687
4,1714398059.623,52.4018756,16.9520701
4,1714398059.723,52.4018768,16.9520713
4,1714398059.823,52.401878,16.9520724
4,1714398059.923,52.4018794,16.9520733
4,1714398060.023,52.4018806,16.9520743
4,1714398060.123,52.4018821,16.9520751
4,1714398060.223,52.4018835,16.9520758
4,1714398060.323,52.401885,16.9520763
4,1714398060.423,52.4018866,16.9520766
4,1714398060.523,52.4018882,16.9520769
4,1714398060.623,52.4018897,16.9520771
4,1714398060.723,52.4018897,16.9520772
4,1714398060.823,52.4018881,16.9520772
4,1714398060.923,52.4018865,16.9520769
4,1714398061.023,52.401885,16.9520763
4,1714398061.123,52.4018834,16.9520761
4,1714398061.223,52.4018818,16.9520758
5,1714398021.223,52.4017443,16.9519438
5,1714398021.323,52.401744,16.9519427
5,1714398021.423,52.4017436,16.9519416
5,1714398021.523,52.4017432,16.9519404
5,1714398021.623,52.4017427,16.9519394
5,1714398021.723,52.4017422,16.9519382
5,1714398021.823,52.4017418,16.951937
5,1714398021.923,52.4017413,16.9519358
5,1714398022.023,52.4017408,16.9519346
5,1714398022.123,52.4017404,16.9519334
5,1714398022.223,52.4017399,16.9519322
5,1714398022.323,52.4017397,16.9519309
5,1714398022.423,52.4017395,16.9519296
5,1714398022.523,52.4017392,16.9519283
5,1714398022.623,52.401739,16.9519269
5,1714398022.723,52.4017385,16.9519256
5,1714398022.823,52.401738,16.9519243
5,1714398022.923,52.4017377,16.951923
5,1714398023.023,52.4017373,16.9519217
5,1714398023.123,52.401737,16.9519203
5,1714398023.223,52.401737,16.9519189
5,1714398023.323,52.4017368,16.9519175
5,1714398023.423,52.4017366,16.9519162
5,1714398023.523,52.4017364,16.9519148
5,1714398023.623,52.401736,16.9519135
5,1714398023.723,52.4017356,16.9519121
5,1714398023.823,52.4017353,16.9519106
5,1714398023.923,52.4017348,16.9519092
5,1714398024.023,52.4017344,16.9519078
5,1714398024.123,52.4017339,16.9519063
5,1714398024.223,52.4017334,16.9519049
5,1714398024.323,52.4017328,16.9519036
5,1714398024.423,52.4017322,16.9519022
5,1714398024.523,52.4017314,16.951901
5,1714398024.623,52.4017304,16.9518999
5,1714398024.723,52.4017295,16.9518987
5,1714398024.823,52.4017283,16.9518978
5,1714398024.923,52.4017271,16.9518968
5,1714398025.023,52.4017257,16.9518962
5,1714398025.123,52.4017241,16.951896
5,1714398025.223,52.4017225,16.9518958
5,1714398025.323,52.4017209,16.9518957
5,1714398025.423,52.4017193,16.9518957
5,1714398025.523,52.4017177,16.9518957
5,1714398025.623,52.4017161,16.9518958
5,1714398025.723,52.4017145,16.9518958
5,1714398025.823,52.4017129,16.9518956
5,1714398025.923,52.4017114,16.9518959
5,1714398026.023,52.4017098,16.951896
5,1714398026.123,52.4017082,16.9518962
5,1714398026.223,52.4017066,16.9518964
5,1714398026.323,52.401705,16.9518968
5,1714398026.423,52.4017035,16.9518975
5,1714398026.523,52.4017019,16.951898
5,1714398026.623,52.4017002,16.9518985
5,1714398026.723,52.4016986,16.951899
5,1714398026.823,52.401697,16.9518997
5,1714398026.923,52.4016954,16.9519004
5,1714398027.023,52.4016939,16.9519011
5,1714398027.123,52.4016924,16.951902
5,1714398027.223,52.401691,16.951903
5,1714398027.323,52.4016897,16.951904
5,1714398027.423,52.4016883,16.9519051
5,1714398027.523,52.4016868,16.951906
5,1714398027.623,52.4016855,16.9519071
5,1714398027.723,52.4016839,16.951908
5,1714398027.823,52.4016824,16.9519088
5,1714398027.923,52.4016808,16.9519095
5,1714398028.023,52.4016792,16.9519101
5,1714398028.123,52.4016776,16.9519109
5,1714398028.223,52.4016761,16.9519118
5,1714398028.323,52.4016746,16.9519128
5,1714398028.423,52.4016734,16.951914
5,1714398028.523,52.4016721,16.9519154
5,1714398028.623,52.4016712,16.951917
5,1714398028.723,52.4016703,16.9519185
5,1714398028.823,52.4016693,16.9519201
5,1714398028.923,52.4016682,16.9519215
5,1714398029.023,52.4016671,16.951923
5,1714398029.123,52.401666,16.9519244
5,1714398029.223,52.4016648,16.9519258
5,1714398029.323,52.4016633,16.9519269
5,1714398029.423,52.4016618,16.9519278
5,1714398029.523,52.4016605,16.951929
5,1714398029.623,52.4016594,16.9519304
5,1714398029.723,52.4016583,16.9519318
5,1714398029.823,52.4016571,16.9519332
5,1714398029.923,52.4016559,16.9519346
5,1714398030.023,52.4016549,16.9519361
5,1714398030.123,52.4016538,16.9519375
5,1714398030.223,52.4016527,16.951939
5,1714398030.323,52.4016518,16.9519405
5,1714398030.423,52.401651,16.9519422
5,1714398030.523,52.4016502,16.9519438
5,1714398030.623,52.4016494,16.9519455
5,1714398030.723,52.4016486,16.9519471
5,1714398030.823,52.4016478,16.9519486
5,1714398030.923,52.401647,16.9519502
5,1714398031.023,52.4016459,16.9519516
5,1714398031.123,52.4016448,16.951953
5,1714398031.223,52.4016436,16.9519542
5,1714398031.323,52.4016422,16.9519551
5,1714398031.423,52.4016408,16.9519561
5,1714398031.523,52.4016394,16.9519572
5,1714398031.623,52.4016379,16.9519581
